date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:25:59	94655/94655	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20May%202024%2011:02:02%20GMT	https://templates.hibootstrap.com/pizi/default/index.html	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/index.html	(from )
16:26:01	127/127	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Aug%202025%2010:56:00%20GMT	https://templates.hibootstrap.com/robots.txt		(from )
16:26:01	232756/232756	---MCZ	200	added ('OK')	text/css	etag:W/%226638b8aa-38d34%22	https://templates.hibootstrap.com/pizi/default/assets/css/bootstrap.min.css	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/assets/css/bootstrap.min.css	(from https://templates.hibootstrap.com/pizi/default/index.html)
16:26:01	1013/1013	---MCZ	200	added ('OK')	text/css	etag:W/%226638b8aa-3f5%22	https://templates.hibootstrap.com/pizi/default/assets/css/owl.theme.default.min.css	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/assets/css/owl.theme.default.min.css	(from https://templates.hibootstrap.com/pizi/default/index.html)
16:26:02	3351/3351	---MCZ	200	added ('OK')	text/css	etag:W/%226638b8aa-d17%22	https://templates.hibootstrap.com/pizi/default/assets/css/owl.carousel.min.css	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/assets/css/owl.carousel.min.css	(from https://templates.hibootstrap.com/pizi/default/index.html)
16:26:02	2516/2516	---MCZ	200	added ('OK')	text/css	etag:W/%226638b8aa-9d4%22	https://templates.hibootstrap.com/pizi/default/assets/fonts/flaticon.css	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/assets/fonts/flaticon.css	(from https://templates.hibootstrap.com/pizi/default/index.html)
16:26:02	68028/68028	---MCZ	200	added ('OK')	text/css	etag:W/%226638b8aa-109bc%22	https://templates.hibootstrap.com/pizi/default/assets/css/boxicons.min.css	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/assets/css/boxicons.min.css	(from https://templates.hibootstrap.com/pizi/default/index.html)
16:26:02	71750/71750	---MCZ	200	added ('OK')	text/css	etag:W/%226638b8aa-11846%22	https://templates.hibootstrap.com/pizi/default/assets/css/animate.min.css	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/assets/css/animate.min.css	(from https://templates.hibootstrap.com/pizi/default/index.html)
16:26:03	5195/5195	---MCZ	200	added ('OK')	text/css	etag:W/%226638b8aa-144b%22	https://templates.hibootstrap.com/pizi/default/assets/css/meanmenu.css	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/assets/css/meanmenu.css	(from https://templates.hibootstrap.com/pizi/default/index.html)
16:26:03	5076/5076	---MCZ	200	added ('OK')	text/css	etag:W/%226638b8aa-13d4%22	https://templates.hibootstrap.com/pizi/default/assets/css/magnific-popup.css	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/assets/css/magnific-popup.css	(from https://templates.hibootstrap.com/pizi/default/index.html)
16:26:03	3117/3117	---MCZ	200	added ('OK')	text/css	etag:W/%226638b8aa-c2d%22	https://templates.hibootstrap.com/pizi/default/assets/css/nice-select.min.css	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/assets/css/nice-select.min.css	(from https://templates.hibootstrap.com/pizi/default/index.html)
16:26:03	160310/160310	---MCZ	200	added ('OK')	text/css	etag:W/%226638b8aa-27236%22	https://templates.hibootstrap.com/pizi/default/assets/css/style.css	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/assets/css/style.css	(from https://templates.hibootstrap.com/pizi/default/index.html)
16:26:04	55036/55036	---MCZ	200	added ('OK')	text/css	etag:W/%226638b8aa-d6fc%22	https://templates.hibootstrap.com/pizi/default/assets/css/responsive.css	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/assets/css/responsive.css	(from https://templates.hibootstrap.com/pizi/default/index.html)
16:26:04	17358/17358	---MCZ	200	added ('OK')	text/css	etag:W/%226638b8aa-43ce%22	https://templates.hibootstrap.com/pizi/default/assets/css/theme-dark.css	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/assets/css/theme-dark.css	(from https://templates.hibootstrap.com/pizi/default/index.html)
16:26:04	4031/4031	---M--	200	added ('OK')	image/png	etag:%226638b8aa-14ae%22	https://templates.hibootstrap.com/pizi/default/assets/img/favicon.png	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/assets/img/favicon.png	(from https://templates.hibootstrap.com/pizi/default/index.html)
16:26:04	3136/3136	---M--	200	added ('OK')	image/png	etag:%226638b8aa-11e1%22	https://templates.hibootstrap.com/pizi/default/assets/img/footer-logo.png	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/assets/img/footer-logo.png	(from https://templates.hibootstrap.com/pizi/default/index.html)
16:26:05	4204/4204	---M--	200	added ('OK')	image/png	etag:%226638b8aa-17ef%22	https://templates.hibootstrap.com/pizi/default/assets/img/logo-white.png	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/assets/img/logo-white.png	(from https://templates.hibootstrap.com/pizi/default/index.html)
16:26:05	104760/104760	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20May%202024%2011:02:02%20GMT	https://templates.hibootstrap.com/pizi/default/index-2.html	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/index-2.html	(from https://templates.hibootstrap.com/pizi/default/index.html)
16:26:07	91055/91055	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20May%202024%2011:02:02%20GMT	https://templates.hibootstrap.com/pizi/default/index-3.html	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/index-3.html	(from https://templates.hibootstrap.com/pizi/default/index.html)
16:26:07	63317/63317	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20May%202024%2011:02:02%20GMT	https://templates.hibootstrap.com/pizi/default/about.html	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/about.html	(from https://templates.hibootstrap.com/pizi/default/index.html)
16:26:08	48824/48824	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20May%202024%2011:02:02%20GMT	https://templates.hibootstrap.com/pizi/default/projects.html	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/projects.html	(from https://templates.hibootstrap.com/pizi/default/index.html)
16:26:08	46899/46899	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20May%202024%2011:02:02%20GMT	https://templates.hibootstrap.com/pizi/default/pricing.html	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/pricing.html	(from https://templates.hibootstrap.com/pizi/default/index.html)
16:26:08	42188/42188	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20May%202024%2011:02:02%20GMT	https://templates.hibootstrap.com/pizi/default/gallery.html	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/gallery.html	(from https://templates.hibootstrap.com/pizi/default/index.html)
16:26:09	58678/58678	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20May%202024%2011:02:02%20GMT	https://templates.hibootstrap.com/pizi/default/team.html	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/team.html	(from https://templates.hibootstrap.com/pizi/default/index.html)
16:26:09	45838/45838	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20May%202024%2011:02:02%20GMT	https://templates.hibootstrap.com/pizi/default/faq.html	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/faq.html	(from https://templates.hibootstrap.com/pizi/default/index.html)
16:26:10	42690/42690	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20May%202024%2011:02:02%20GMT	https://templates.hibootstrap.com/pizi/default/book-service.html	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/book-service.html	(from https://templates.hibootstrap.com/pizi/default/index.html)
16:26:10	45729/45729	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20May%202024%2011:02:02%20GMT	https://templates.hibootstrap.com/pizi/default/testimonials.html	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/testimonials.html	(from https://templates.hibootstrap.com/pizi/default/index.html)
16:26:10	3599/3599	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20May%202024%2011:02:02%20GMT	https://templates.hibootstrap.com/pizi/default/404.html	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/404.html	(from https://templates.hibootstrap.com/pizi/default/index.html)
16:26:11	41745/41745	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20May%202024%2011:02:02%20GMT	https://templates.hibootstrap.com/pizi/default/sign-in.html	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/sign-in.html	(from https://templates.hibootstrap.com/pizi/default/index.html)
16:26:11	41425/41425	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20May%202024%2011:02:02%20GMT	https://templates.hibootstrap.com/pizi/default/sing-up.html	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/sing-up.html	(from https://templates.hibootstrap.com/pizi/default/index.html)
16:26:12	40500/40500	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20May%202024%2011:02:02%20GMT	https://templates.hibootstrap.com/pizi/default/recover-password.html	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/recover-password.html	(from https://templates.hibootstrap.com/pizi/default/index.html)
16:26:12	43107/43107	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20May%202024%2011:02:02%20GMT	https://templates.hibootstrap.com/pizi/default/terms-condition.html	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/terms-condition.html	(from https://templates.hibootstrap.com/pizi/default/index.html)
16:26:12	43082/43082	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20May%202024%2011:02:02%20GMT	https://templates.hibootstrap.com/pizi/default/privacy-policy.html	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/privacy-policy.html	(from https://templates.hibootstrap.com/pizi/default/index.html)
16:26:13	4601/4601	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20May%202024%2011:02:02%20GMT	https://templates.hibootstrap.com/pizi/default/coming-soon.html	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/coming-soon.html	(from https://templates.hibootstrap.com/pizi/default/index.html)
16:26:14	51471/51471	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20May%202024%2011:02:02%20GMT	https://templates.hibootstrap.com/pizi/default/services.html	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/services.html	(from https://templates.hibootstrap.com/pizi/default/index.html)
16:26:15	53880/53880	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20May%202024%2011:02:02%20GMT	https://templates.hibootstrap.com/pizi/default/service-details.html	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/service-details.html	(from https://templates.hibootstrap.com/pizi/default/index.html)
16:26:19	46387/46387	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20May%202024%2011:02:02%20GMT	https://templates.hibootstrap.com/pizi/default/shop.html	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/shop.html	(from https://templates.hibootstrap.com/pizi/default/index.html)
16:26:20	44610/44610	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20May%202024%2011:02:02%20GMT	https://templates.hibootstrap.com/pizi/default/cart.html	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/cart.html	(from https://templates.hibootstrap.com/pizi/default/index.html)
16:26:21	44777/44777	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20May%202024%2011:02:02%20GMT	https://templates.hibootstrap.com/pizi/default/checkout.html	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/checkout.html	(from https://templates.hibootstrap.com/pizi/default/index.html)
16:26:21	57072/57072	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20May%202024%2011:02:02%20GMT	https://templates.hibootstrap.com/pizi/default/shop-details.html	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/shop-details.html	(from https://templates.hibootstrap.com/pizi/default/index.html)
16:26:22	53036/53036	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20May%202024%2011:02:02%20GMT	https://templates.hibootstrap.com/pizi/default/blog.html	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/blog.html	(from https://templates.hibootstrap.com/pizi/default/index.html)
16:26:22	54313/54313	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20May%202024%2011:02:02%20GMT	https://templates.hibootstrap.com/pizi/default/blog-details.html	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/blog-details.html	(from https://templates.hibootstrap.com/pizi/default/index.html)
16:26:23	49029/49029	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20May%202024%2011:02:02%20GMT	https://templates.hibootstrap.com/pizi/default/contact.html	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/contact.html	(from https://templates.hibootstrap.com/pizi/default/index.html)
16:26:23	6985/6985	---M--	200	added ('OK')	image/png	etag:%226638b8aa-2556%22	https://templates.hibootstrap.com/pizi/default/assets/img/logo.png	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/assets/img/logo.png	(from https://templates.hibootstrap.com/pizi/default/index.html)
16:26:23	60658/60658	---M--	200	added ('OK')	image/jpeg	etag:%226638b8aa-ecfa%22	https://templates.hibootstrap.com/pizi/default/assets/img/blog/1.jpg	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/assets/img/blog/1.jpg	(from https://templates.hibootstrap.com/pizi/default/index.html)
16:26:23	62248/62248	---M--	200	added ('OK')	image/jpeg	etag:%226638b8aa-f330%22	https://templates.hibootstrap.com/pizi/default/assets/img/blog/2.jpg	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/assets/img/blog/2.jpg	(from https://templates.hibootstrap.com/pizi/default/index.html)
16:26:24	61779/61779	---M--	200	added ('OK')	image/jpeg	etag:%226638b8aa-fd34%22	https://templates.hibootstrap.com/pizi/default/assets/img/blog/3.jpg	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/assets/img/blog/3.jpg	(from https://templates.hibootstrap.com/pizi/default/index.html)
16:26:24	129177/129177	---M--	200	added ('OK')	image/jpeg	etag:%226638b8aa-20720%22	https://templates.hibootstrap.com/pizi/default/assets/img/about/1.jpg	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/assets/img/about/1.jpg	(from https://templates.hibootstrap.com/pizi/default/index.html)
